id,campaign_id,benefit_type,amount,rate,points,minimum_spending,maximum_benefit,description,evidence,extracted_at
6817,258,installment,,,,,,9 taksit,"Chakra'da 6 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Chakra'da 6 Taksit Kampanya Dönemi 02-03-2026 - 31-08-2026 Ziraat Katılım Bankkart kre",2026-08-10T13:45:46+00:00
6926,259,installment,,,,,,9 taksit,"Çilek Mobilya'da 9 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Çilek Mobilya'da 9 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Mobil",2026-08-10T13:45:46+00:00
6818,260,installment,,,,,,3 taksit,"Dagi’de 2 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Dagi’de 2 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Giyim ve Aksesuar Ziraa",2026-08-10T13:45:46+00:00
6819,261,shopping_points,,,1000.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Giyim ve Aksesuar Samsonite’ta 2 Taksit Son Gün 31.08.2026 Giyim ve Aksesuar Samsonite’ta 2 Taksit Son Gün 31.08.2026 Detaylar Giyim ve Aksesuar Machka’da 4 Taksit Son Gün 31.08.2026 Giyim ve Aksesuar Machka’da 4 Taksit Son Gün 31.08.2026 Detaylar Giyim ve Aksesuar Giyim ve Ayakkabı Alışverişinizde Toplam 1.000 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6820,261,installment,,,,,,4 taksit,"Decathlon'da 4 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Decathlon'da 4 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Giyim ve Akse",2026-08-10T13:45:46+00:00
6821,262,installment,,,,,,4 taksit,"Desa’da 2 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Desa’da 2 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Giyim ve Aksesuar Ziraa",2026-08-10T13:45:46+00:00
6822,263,installment,,,,,,9 taksit,"Divanev’de 8 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Divanev’de 8 Taksit Kampanya Dönemi 03-02-2026 - 31-08-2026 Sektör: Mobilya ve Dekora",2026-08-10T13:45:46+00:00
6823,264,installment,,,,,,9 taksit,"Doğtaş’ta 6 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Doğtaş’ta 6 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Mobilya ve Dekorasy",2026-08-10T13:45:46+00:00
6828,265,shopping_points,,,1000.0,2000.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Giyim ve Aksesuar Decathlon'da 4 Taksit Son Gün 31.08.2026 Giyim ve Aksesuar Decathlon'da 4 Taksit Son Gün 31.08.2026 Detaylar Giyim ve Aksesuar Faik Sönmez’de 3 Taksit Son Gün 31.08.2026 Giyim ve Aksesuar Faik Sönmez’de 3 Taksit Son Gün 31.08.2026 Detaylar Giyim ve Aksesuar W Collection'da 4 Taksit Son Gün 31.08.2026 Giyim ve Aksesuar W Collection'da 4 Taksit Son Gün 31.08.2026 Detaylar Giyim ve Aksesuar Giyim ve Ay,2026-08-10T13:45:46+00:00
6829,265,installment,,,,2000.0,,8 taksit,"E-bebek'te 8 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv E-bebek'te 8 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Giyim ve Aksesuar",2026-08-10T13:45:46+00:00
6824,266,discount,3000.0,,,3500.0,3000.0,3.000 TL indirim,E-Ticaret Amazon'da 9'a varan Taksit Son Gün 31.08.2026 E-Ticaret Amazon'da 9'a varan Taksit Son Gün 31.08.2026 Detaylar E-Ticaret TROY Kartla İdefix’te 3.000 TL’ye Varan İndirim!,2026-08-10T13:45:46+00:00
6825,266,shopping_points,,,500.0,3500.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",E-Ticaret Alışverişlerinize Toplam 500 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6826,266,reward,500.0,,,3500.0,3000.0,Ödül veya hediye tutarı,"Kampanya Dönemi 10-07-2026 - 07-08-2026 Ziraat Katılım Bankkart kredi kartınız ile e-ticaret üye işyerlerinden tek seferde yapacağınız 3.500 TL ve üzeri her alışverişiniz ile 250 TL, toplam 500 TL Bankkart Lira kazanabilirsiniz.",2026-08-10T13:45:46+00:00
6827,266,installment,,,,3500.0,,9 taksit,E-Ticaret Amazon'da 9'a varan Taksit Son Gün 31.08.2026 E-Ticaret Amazon'da 9'a varan Taksit Son Gün 31.08.2026 Detaylar E-Ticaret TROY Kartla İdefix’te 3.000 TL’ye Varan İndirim!,2026-08-10T13:45:46+00:00
6830,267,installment,,,,,,12 taksit,"Kombi’de 12 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv E.C.A.",2026-08-10T13:45:46+00:00
6831,268,shopping_points,,,750.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Elektrikli Araç Şarj İstasyonlarında 750 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6832,268,reward,750.0,,,,750.0,Ödül veya hediye tutarı,"Kampanya Dönemi 10-07-2026 - 07-08-2026 Kampanya Koşulları Ziraat Katılım Bankkart kredi kartınız ile Bankkart anlaşmalı Elektrikli Araç Şarj İstasyonları üye işyerlerinde 10 Temmuz 2026 - 7 Ağustos 2026 tarihleri arasında tek seferde yapacağınız her ödemenizde %20, toplam 750 TL Bankkart Lira kazanabilirsiniz.",2026-08-10T13:45:46+00:00
6833,269,installment,,,,,,9 taksit,"Enplus’ta 4 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Enplus’ta 4 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Beyaz Eşya ve Ev Al",2026-08-10T13:45:46+00:00
6834,270,discount,,30.0,,,,%30 indirim,Kampanya Koşulları: Liste fiyatı üzerinden %30 indirim kampanyası 31.12.2026 tarihine kadar tüm Enterprise ofislerinde ve online kiralamalarda geçerlidir.,2026-08-10T13:45:46+00:00
6835,270,discount,,15.0,,,,%15 indirim,Son Gün 31.08.2026 Detaylar Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Detaylar,2026-08-10T13:45:46+00:00
6836,270,discount,,10.0,,,,%10 indirim,Son Gün 07.08.2026 Detaylar Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Halalbooking'de Size Özel Avantajlı Tatiller!,2026-08-10T13:45:46+00:00
6837,270,shopping_points,,,1500.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Turizm ve Seyahat Hava Yolu Bilet Alımınıza 1.500 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6838,271,installment,,,,,,9 taksit,"Enza Home'da 8 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Enza Home'da 8 Taksit Kampanya Dönemi 03-02-2026 - 31-08-2026 Sektör: Mobilya ve De",2026-08-10T13:45:46+00:00
6839,272,installment,,,,,,4 taksit,"Faik Sönmez’de 3 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Faik Sönmez’de 3 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Giyim ve ",2026-08-10T13:45:46+00:00
6840,273,shopping_points,,,1000.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Giyim ve Ayakkabı Alışverişinizde Toplam 1.000 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6841,273,reward,1000.0,,,,1000.0,Ödül veya hediye tutarı,"Kampanya Dönemi 10-07-2026 - 07-08-2026 Kampanya Koşulları: 10 Temmuz 2026 – 7 Ağustos 2026 tarihleri arasında Ziraat Katılım Bankkart kredi kartınız ile giyim ve ayakkabı sektörlerindeki üye işyerlerinde Bankkart POS 'undan yapacağınız 5.000 TL - 9.999 TL arasındaki alışverişiniz ile 500 TL, 10.000 TL ve üzerindeki alışverişiniz ile 1.000 TL, toplam 1.000 TL Bankkart Lira kazanabilirsiniz.",2026-08-10T13:45:46+00:00
6842,273,installment,,,,,,8 taksit,Giyim ve Aksesuar E-bebek'te 8 Taksit Son Gün 31.08.2026 Giyim ve Aksesuar E-bebek'te 8 Taksit Son Gün 31.08.2026 Detaylar Giyim ve Aksesuar Faik Sönmez’de 3 Taksit Son Gün 31.08.2026 Giyim ve Aksesuar Faik Sönmez’de 3 Taksit Son Gün 31.08.2026 Detaylar Giyim ve Aksesuar Ramsey’de 4 Taksit Son Gün 31.08.2026 Giyim ve Aksesuar Ramsey’de 4 Taksit Son Gün 31.08.2026 Detaylar Giyim ve Aksesuar Mavi'de 4 Taksit Son Gün 31,2026-08-10T13:45:46+00:00
6843,274,discount,1000.0,,,,1000.0,1.000 TL indirim,Ziraat Katılım Bankkart (Klasik) ve Ziraat Katılım Bankkart (Ücretsiz) kart sahipleri Gold statüsü ve ilk rezervasyonlarında belirli otellerde 1.000 TL indirim kazanır.,2026-08-10T13:45:46+00:00
6844,274,discount,,30.0,,,,%30 indirim,Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Türk Hava ,2026-08-10T13:45:46+00:00
6845,274,discount,,20.0,,,,%20 indirim,"her yıl 10.000 Statü Puanı, %20 oranına varan özel indirimler, 1,5 Para Puan + 1,5 Statü Puanı, belirli otellerde giriş esnasındaki müsaitlik durumuna bağlı olarak;",2026-08-10T13:45:46+00:00
6846,274,discount,,15.0,,,,%15 indirim,"her yıl 3.000 Statü Puanı, %15 oranına varan özel indirimler ve her 1 dolarlık harcama için 1,25 Para Puan + 1,25 Statü Puanı, belirli otellerde giriş esnasındaki müsaitlik durumuna bağlı olarak;",2026-08-10T13:45:46+00:00
6847,274,discount,,10.0,,,,%10 indirim,Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Türk Hava ,2026-08-10T13:45:46+00:00
6848,274,installment,,,,,,6 taksit,Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Türk Hava ,2026-08-10T13:45:46+00:00
6849,275,discount,,30.0,,4000.0,,%30 indirim,Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Türk Hava ,2026-08-10T13:45:46+00:00
6850,275,discount,,15.0,,4000.0,,%15 indirim,Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Türk Hava ,2026-08-10T13:45:46+00:00
6851,275,discount,,10.0,,4000.0,,%10 indirim,Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Türk Hava ,2026-08-10T13:45:46+00:00
6852,275,shopping_points,,,1500.0,4000.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Hava Yolu Bilet Alımınıza 1.500 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6853,275,reward,1500.0,,,4000.0,1500.0,Ödül veya hediye tutarı,"Kampanya Dönemi 10-07-2026 - 07-08-2026 Kampanya Koşulları: Ziraat Katılım Bankkart kredi kartınız ile hava yollarında faaliyet gösteren üye işyerlerinde (Türk Hava Yolları, Pegasus, AJet, SunExpress) satış ofisleri, web siteleri, ları veya çağrı merkezleri kanallarından tek seferde yapacağınız 4.000 TL ve üzeri harcamanız ile 350 TL , 10.000 TL ve üzeri harcamanız ile 800 TL, 25.000 TL ve üzeri harcamanız ile 1.500 ",2026-08-10T13:45:46+00:00
6854,275,installment,,,,4000.0,,6 taksit,Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Türk Hava ,2026-08-10T13:45:46+00:00
6927,276,installment,,,,,,9 taksit,"İdaş’ta 9 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv İdaş’ta 9 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Mobilya ve Dekorasyon Z",2026-08-10T13:45:46+00:00
6855,277,installment,,,,1500.0,,8 taksit,"IKEA'da 6 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv IKEA'da 6 Taksit Kampanya Dönemi 01-04-2024 - 31-08-2026 Sektör: Mobilya ve Dekorasyon K",2026-08-10T13:45:46+00:00
6928,278,shopping_points,,,5000.0,2500.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",İlk Bankkart Kredi Kartınıza 5.000 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6929,278,reward,5000.0,,,2500.0,5000.0,Ödül veya hediye tutarı,Kampanya müşteri bazındadır ve bir müşteri kampanyadan en fazla 5.000 TL Bankkart Lira kazanabilecektir.,2026-08-10T13:45:46+00:00
6930,279,shopping_points,,,5000.0,1000.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",İlk Ek Kredi Kartınıza 1.000 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6931,279,reward,1000.0,,,1000.0,1000.0,Ödül veya hediye tutarı,"Kampanya Dönemi 10-07-2026 - 07-08-2026 10 Temmuz - 7 Ağustos 2026 tarihleri arasında alacağınız Bireysel Ziraat Katılım Bankkart ek kredi kartınız ile 7 Ağustos 2026 tarihine kadar Bankkart anlaşmalı market, bakkal, kasap, manav ve şarküteri üye işyerlerinde Bankkart POS'undan tek seferde yapılacak 1.000 TL ve üzeri her alışveriş ile 200 TL, toplam 1.000 TL Bankkart Lira kazanabilirsiniz.",2026-08-10T13:45:46+00:00
6932,279,installment,,,,1000.0,,5 taksit,Son Gün 31.08.2026 Detaylar Sağlık Sektöründe +5 Taksit Son Gün 31.12.2026 Sağlık Sektöründe +5 Taksit Son Gün 31.12.2026 Detaylar MTV Ödemelerinize 4 Taksit Son Gün 05.08.2026 MTV Ödemelerinize 4 Taksit Son Gün 05.08.2026 Detaylar Bağımsız Kart'a Özel 5.000 TL'ye varan Bankkart Lira!,2026-08-10T13:45:46+00:00
6933,280,installment,,,,,,9 taksit,"İstikbal’de 7 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv İstikbal’de 7 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Mobilya ve Deko",2026-08-10T13:45:46+00:00
6856,281,shopping_points,,,1500.0,1500.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Kafe ve Restoran Harcamalarınıza Toplam 450 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6857,281,reward,450.0,,,1500.0,450.0,Ödül veya hediye tutarı,"Kampanya Dönemi 10-07-2026 - 07-08-2026 Kampanya Koşulları: Ziraat Katılım Bankkart kredi kartınız ile Bankkart anlaşmalı kafe ve restoran sektörlerindeki üye işyerlerinde Bankkart POS'undan tek seferde yapacağınız 1.500 TL ve üzeri her harcamanıza 150 TL, toplam 450 TL Bankkart Lira kazanabilirsiniz.",2026-08-10T13:45:46+00:00
6858,281,installment,,,,1500.0,,2 taksit,Kampanya kapsamında Bankkart Lira verilecek işlemler peşin veya taksitli yapılabilir.,2026-08-10T13:45:46+00:00
6859,282,installment,,,,5000.0,,9 taksit,"Karaca'da 3 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Karaca'da 3 Taksit Kampanya Dönemi 03-11-2025 - 31-08-2026 Sektör: Çok Reyonlu Mağazal",2026-08-10T13:45:46+00:00
6860,283,installment,,,,,,9 taksit,"Kelebek’te 6 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Kelebek’te 6 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Mobilya ve Dekora",2026-08-10T13:45:46+00:00
6861,284,installment,,,,,,4 taksit,"Kiğılı’da 2 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Kiğılı’da 2 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Giyim ve Aksesuar Z",2026-08-10T13:45:46+00:00
6865,285,shopping_points,,,1000.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Giyim ve Aksesuar Giyim ve Ayakkabı Alışverişinizde Toplam 1.000 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6866,285,installment,,,,,,8 taksit,"KİP’te 4 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv KİP’te 4 Taksit Kampanya Dönemi 12-06-2025 - 31-08-2026 Sektör: Giyim ve Aksesuar Ziraat ",2026-08-10T13:45:46+00:00
6862,286,shopping_points,,,5000.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Kültür Sanat Harcamalarınıza Toplam 500 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
