campaign_id,bank_name,campaign_name,category,campaign_type,linked_product_type,main_benefit,target_audience,installment,maturity,pricing,financing_amount,discount_cashback,reward,points,min_spend,max_benefit,min_transaction,max_transaction,start_date,end_date,expense_status,conditions_summary,source_url,source_checked_at,verification_status
549,Türkiye Emlak Katılım,"Paraf'a Özel Yolcu360'ta Yurt İçi Araç Kiralamalarına Net %10 İndirim, Üstelik Peşin Fiyatına 3 Taksit",İndirim Kampanyası,discount_campaign,,%10 indirim / iade · 3 taksit,"Bireysel Âlâ Kart Sahipleri,Bireysel Müşteriler",3 taksit,,,,%10 indirim / iade,,,,,,,,2026-08-31,,"31 Ağustos 2026 tarihine kadar, Paraf kredi kartlarına özel yurt içi araç kiralamalarında net 10% indirim, üstelik peşin fiyatına 3 taksit fırsatı. Kampanyaya katılmak için PARAF360 kodunu, yolcu360.com internet sitesi veya Yolcu360 mobil uygulaması “Paraf'lılara Özel Fırsatlar” sayfası içinde açılan ekrana girerek indirimli fiyatı listeleyebilir ve kiralama işlemini gerçekleştirebilirsiniz. Kampanya sadece yurt içi araç kiralamalarında geçerli olup araç kiralama dışında yapılan harcamalar (depozito, sigorta, muadil araç, drop, farklı yerde bırakma ücreti vs.) kampanyaya dahil değildir. İndirim 1-29 günlük kiralamalarda geçerlidir. Aylık ve uzun dönem kiralamalarda geçerli değildir. İndirim, günlük net araç kir",https://emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/parafa-ozel-yolcu360ta-yurt-ici-arac-kiralamalarina-net-10-indirim-ustelik-pesin-fiyatina-3-taksit,2026-08-10T11:28:49+00:00,official_source_date_gated
550,Türkiye Emlak Katılım,Pazarama’da Ayın İlk Haftası TROY Haftası!,İndirim Kampanyası,discount_campaign,,200 TL indirim / iade,,,,,,200 TL indirim / iade,,,1.000 TL,1.000 TL,,,2026-07-01,2026-09-07,,"TROY logolu Emlak Katılım Debit, Emlak Katılım Paraf ve Emlak Katılım Paraf Premium ile Pazarama’da tek seferde 1.000 TL ve üzeri alışverişe 200 TL indirim! Kampanyaya Nasıl Katılırım? TROY indirim kodu, Pazarama internet sitesi veya mobil uygulamasında sipariş aşaması tamamlanmadan önce sepette ""Kupon Kodu /Uygula"" butonuna tıklanarak seçilmelidir. 2 00 TL indirime hak kazanmak için; kargo bedeli hariç sepet tutarı tek seferde 1.000 TL ve üzeri olmalıdır. Kampanya Koşulları Kampanya 1 Temmuz 2026 saat 09.00 – 7 Temmuz 2026 saat 23.59,1 Ağustos 2026 saat 09.00 – 7 Ağustos 2026 23.59 ve 1 Eylül 2026 saat 09.00 – 7 Eylül 2026 23.59 arasında geçerlidir. Kampanya döneminde TROY logolu Emlak Katılım Debit, Emlak Kat",https://emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/pazaramada-ayin-ilk-haftasi-troy-haftasi,2026-08-10T11:28:49+00:00,official_source_date_gated
551,Türkiye Emlak Katılım,RentGo'da %40 İndirim Fırsatı!,İndirim Kampanyası,discount_campaign,,%40 indirim / iade,Kart Sahipleri,,,,,%40 indirim / iade,,,,,,,,2026-12-31,,"Kampanyaya Nasıl Katılırım? Kampanyalı fiyatlar, günlük araç kiralama ofiste öde-liste fiyatları üzerinden %40 indirim uygulanacaktır. Araç teslimi sırasında Emlak Katılım kartının ofislerimize ibraz edilmesi gereklidir. Kampanya Koşulları Kampanya, 31.12.2026 tarihine kadar yapılacak harcamalarda ve 31.01.2027 teslim tarihli araç kiralamalarda geçerlidir. Kampanyadan Emlak Katılım Paraf, Emlak Katılım Paraf Premium ve Emlak Katılım Debit kart sahipleri yararlanabilir. com web sitesinde Emlak Katılım kart sahiplerine özel %40 oranında ek indirim sunulacaktır. Kampanya rentgo.com web sitesinden, mobil uygulamasından ve fiziki mağazalarında yapılan alışverişlerde geçerlidir. Kampanyalı fiyatlar, günlük araç kiral",https://emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/rentgoda-40-indirim-firsati,2026-08-10T11:28:49+00:00,official_source_date_gated
554,Türkiye Emlak Katılım,TROY ile idefix’te 3.000 TL İndirim Fırsatı!,İndirim Kampanyası,discount_campaign,,3.000 TL indirim / iade,,,,,,3.000 TL indirim / iade,,,1.000 TL,3.000 TL,,,2026-08-01,2026-08-31,,"TROY Logolu Emlak Katılım Paraf ve Emlak Katılım Debit Kart ile idefix’te 3.000 TL’ye Varan Anında İndirim Fırsatı! Kampayaya Nasıl Katılırım? TROY indirim kodu, idefix internet sitesi veya mobil uygulamasında sipariş aşaması tamamlanmadan önce sepette ""İndirim Kodu/Uygula"" butonuna tıklanarak seçilmelidir. 200 TL indirime hak kazanmak için; kargo bedeli hariç sepet tutarı tek seferde 1.000 TL ve üzeri olmalıdır. Kampanya Koşulları Kampanya, 10 Haziran 2026 saat 00.01 – 31 Ağustos 2026 saat 23.59 tarihleri arasında geçerlidir. Kampanya döneminde, TROY logolu kart ile idefix’te tek seferde yapılacak her 1.000 TL ve üzeri alışverişlerde işlem başına 200 TL indirim kuponu kullanılabilir. 200 TL indirim, şartları s",https://emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/troy-ile-idefixte-3000-tl-indirim-firsati,2026-08-10T11:28:49+00:00,official_source_date_gated
245,Türkiye Finans,1.400+ Lounge Noktasında Ücretsiz Konforun Tadını Çıkarın!,Diğer Kampanya,other_campaign,,Müşterimiz Olun Anında Şifre Mobil Uygulama 0850 393 22 44 Toplama Resmi 1.400+ Lounge Noktasında Ücretsiz Konforun Tadını Çıkarın!,Kart Sahipleri,,,,,,,,20.000 TL,,1.500.000 TL,5.000.000 TL,,,,"Müşterimiz Olun Anında Şifre Mobil Uygulama 0850 393 22 44 Toplama Resmi 1.400+ Lounge Noktasında Ücretsiz Konforun Tadını Çıkarın! Sayfa İçeriği Âlâ Kartınızı kullanarak anlaşmalı havalimanlarında bulunan 1.400’den fazla lounge noktasından ücretsiz olarak yararlanabilir, uçuşunuzu beklerken size özel konforun keyfini çıkarabilirsiniz. Ücretsiz LoungeKey Ayrıcalığından Nasıl Yararlanırım? MasterCard/LoungeKey işbirliği kapsamında ücretsiz lounge hizmeti ayrıcalığından yararlanabilmek için bir önceki aya ait Âlâ Kart ekstre tutarınızın 20.000 TL ve üzerinde olması gerekmektedir. Âlâ müşterileri aynı yıl içerisinde toplam 6, Âlâ Private müşterileri aynı yıl içerisinde toplam 12 kere ücretsiz lounge giriş hakkına",https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ucretsiz-lounge-hizmeti.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
240,Türkiye Finans,Asistanlık Hizmetleri,Diğer Kampanya,other_campaign,,Âlâ Kart Asistanlık Hizmetlerine Nasıl Ulaşırım?,Âlâ Kart Sahipleri,,,,,,,,,,,,,,,"Müşterimiz Olun Anında Şifre Mobil Uygulama 0850 393 22 44 Toplama Resmi Asistanlık Hizmetleri Sayfa İçeriği Âlâ Kart yaşamınızın her anında size destek olacak Asistanlık hizmetleri sunuyor. Günlük yaşamınızı kolaylaştıracak ayrıcalıklar ve acil durumlarda ihtiyaç duyacağınız çözümler Âlâ Kart çatısı altında buluşuyor. Yol yardımından organizasyon hizmetlerine, konut yardımından rezervasyon taleplerinize kadar ihtiyaç duyduğunuz her konuda bizi arayabilirsiniz. Âlâ Kart Asistanlık Hizmetlerine Nasıl Ulaşırım? Asistanlık hizmeti almak için Âlâ Bankacılık müşterilerine özel 0850 393 22 44 numaralı Müşteri İletişim Merkezimizi arayabilirsiniz. Yol Yardımı Hizmetler Açıklama Limit Çekici Yanma, kaza, benzin bitmesi",https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/asistanlik-hizmetleri-2026.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
210,Türkiye Finans,Emeklinin Bankası: Emekli Promosyon Fırsatı,Diğer Kampanya,other_campaign,,5.000 TL ödül,"Kart Sahipleri,Emekliler",,,,,,5.000 TL ödül,,5.000 TL,32.000 TL,10.000 TL,14.999 TL,,,,"Dijital Bankacılık Kampanyaları Kredi Kartı Kampanyaları Maaş Ödemesi Kampanyaları Yatırım Kampanyaları Birikim / Fon Kampanyaları Sigorta Kampanyaları Finansman Kampanyaları Ticari Kampanyalar Diğer Kampanyalar Biten Kampanyalar Başvuru Merkezi Hesaplama Araçları Satılık Gayrimenkuller Sayfa Görüntüsü Sayfa İçeriği Emeklilere 32.000TL’ye Varan Nakit Promosyon, Bonus ve Ödül Türkiye Finans’ta! Maaşınızı Türkiye Finans’a taşıyarak, 27.000 TL’ye varan nakit promosyon ve bonus ile birlikte Türkiye Finans’a davet ettiğiniz emekli yakınlarınız için 5.000 TL’ye varan nakit ödül fırsatından yararlanabilirsiniz. Müşterimiz iseniz emekli maaş taşıma işleminizi Türkiye Finans Mobil , İnternet Şube ‘’Başvurular’’ başlığın",https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/emeklilere-nakit-promosyon.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
212,Türkiye Finans,Günlük Hesap’la İhtiyaç Anında Vadeni Bozma!,Diğer Kampanya,other_campaign,,Kampanyadan Kimler Yararlanabilir?,"Bireysel Müşteriler,Yeni Müşteriler",,,,,,,,,,,,,,,"Dijital Bankacılık Kampanyaları Kredi Kartı Kampanyaları Maaş Ödemesi Kampanyaları Yatırım Kampanyaları Birikim / Fon Kampanyaları Sigorta Kampanyaları Finansman Kampanyaları Ticari Kampanyalar Diğer Kampanyalar Biten Kampanyalar Başvuru Merkezi Hesaplama Araçları Satılık Gayrimenkuller Sayfa Görüntüsü Sayfa İçeriği Günlük Hesap ile birikimlerinizi avantajlı getiri oranları ile değerlen dirin! Üstelik Günlük Hesap’ta acil ihtiyaçlarınızda paranızı çekseniz bile vadeniz bozulmaz! Siz de Mobil’den Türkiye Finanslı olun, size özel “Hoş Geldin” avantajını kaçırmayın! Hem Günlük Hesap’ın sunduğu avantajlı getiri oranlarından yararlanın hem de temel bankacılık hizmetlerine masraf ödemeyin. Günlük Hesap Nedir? Günlük",https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/gunluk-hesap-vade-kampanyasi.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
236,Türkiye Finans,Sağlık Meslek Paketi Avantajlarından Âlâ Bankacılık Ayrıcalığı İle Yararlanın!,Diğer Kampanya,other_campaign,,%50 indirim/iade,Sağlık Meslek Mensupları,,,,,%50,,,,,,,,,,"Müşterimiz Olun Anında Şifre Mobil Uygulama 0850 393 22 44 Toplama Resmi Sağlık Meslek Paketi Avantajlarından Âlâ Bankacılık Ayrıcalığı İle Yararlanın! Sayfa İçeriği Doktor, diş hekimi, hemşire ve eczacı meslek grupları için oluşturduğumuz Âlâ Sağlık Meslek Paketi ile hem ayrıcalıklı Âlâ Bankacılık dünyasının hem de Türkiye Finanslı olmanın avantajlarından yararlanın. Âlâ Sağlık Meslek Paketi Nedir? Sağlık Meslek Paketi; doktor, diş hekimi, hemşire ve eczacı meslek gruplarının Türkiye Finans’ın sunduğu avantajlı bankacılık hizmetlerinden yararlanmalarını, birikimlerini avantajlı koşullarda değerlendirmelerini sağlarken Âlâ bankacılık dünyasının ayrıcalıklarından ve kampanyalarından da yararlanmalarını sağlayan",https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-saglik-meslek-paketi-2026.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
221,Türkiye Finans,Yeni Yatırım Hesabınıza Sıfır Komisyon Oranı,Diğer Kampanya,other_campaign,,Kampanyadan Kimler Yararlanabilir?,Yeni Yatırım Hesabı Açan Müşteriler,,,,,,,,,,,,2026-08-01,2026-10-31,,"Dijital Bankacılık Kampanyaları Kredi Kartı Kampanyaları Maaş Ödemesi Kampanyaları Yatırım Kampanyaları Birikim / Fon Kampanyaları Sigorta Kampanyaları Finansman Kampanyaları Ticari Kampanyalar Diğer Kampanyalar Biten Kampanyalar Başvuru Merkezi Hesaplama Araçları Satılık Gayrimenkuller Sayfa Görüntüsü Sayfa İçeriği Birikimlerinizi geleceğe taşımak için yatırım hesabınızı şimdi açın, yurt içi hisse senedi işlemlerinizde sıfır komisyon oranından yararlanın. Daha güçlü bir finansal gelecek için şimdi yatırım yapmanın tam zamanı. Yatırım hesabınızı Türkiye Finans Mobil ya da İnternet Şube üzerinden şimdi açın, yurt içi hisse senedi alım-satım işlemlerinizi üç ay boyunca binde 2 yerine sıfır komisyon oranı ile gerç",https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/yeni-yatirim-hesabiniza-sifir-komisyon.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
226,Türkiye Finans,Âlâ ve Âlâ Private Müşterilerine Özel Ücretsiz Fast Track Ayrıcalığı!,Diğer Kampanya,other_campaign,,Müşterimiz Olun Anında Şifre Mobil Uygulama 0850 393 22 44 Toplama Resmi Âlâ ve Âlâ Private Müşterilerine Özel Ücretsiz Fast Track Ayrıcalığı!,Kart Sahipleri,,,,,,,,20.000 TL,,1.500.000 TL,5.000.000 TL,,,,"Müşterimiz Olun Anında Şifre Mobil Uygulama 0850 393 22 44 Toplama Resmi Âlâ ve Âlâ Private Müşterilerine Özel Ücretsiz Fast Track Ayrıcalığı! Sayfa İçeriği Âlâ Kartınızı kullanarak anlaşmalı havalimanlarında bulunan hızlı geçiş noktalarından ücretsiz olarak ve sıra beklemeden hızlıca geçebilir, seyahat deneyiminizi daha konforlu hale getirebilirsiniz. Ücretsiz Fast Track Ayrıcalığından Nasıl Yararlanırım? Fast Track ayrıcalığından yararlanmak için bir önceki aya ait Âlâ Kart ekstre tutarınızın 20.000 TL ve üzerinde olması gerekmektedir. Âlâ müşterileri aynı yıl içerisinde toplam 6, Âlâ Private müşterileri aynı yıl içerisinde toplam 12 kere ücretsiz Fast Track öncelikli geçiş hakkına sahiptir. Ücretsiz Fast Tra",https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-fast-track-kampanyasi.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
222,Türkiye Finans,Aksa Doğalgaz ve 4 farklı otomatik fatura talimatıyla 500 TL Bonus ve 3 taksit fırsatı!,Kart / Taksit Kampanyası,card_campaign,,3 taksit,Kart Sahipleri,3 taksit,,,,,500 TL,,,500 TL,1.000 TL,10.000 TL,,,,"Müşterimiz Olun Anında Şifre Mobil Uygulama 0850 393 22 44 Toplama Resmi Aksa Doğalgaz ve 4 farklı otomatik fatura talimatıyla 500 TL Bonus ve 3 taksit fırsatı! Sayfa İçeriği Kampanyadan Nasıl Yararlanırım? Kampanyaya katılmak için Mobil Şube üzerinden “Kampanyaya Katıl” butonuna tıklamanız ve kampanya koşullarını sağlamanız yeterlidir. Kampanya Detayı: Ala Kart sahipleri, Aksa Doğalgaz otomatik fatura talimatına 100 TL, devamında 4 farklı talimatla toplam 500 TL’ye varan Bonus kazanabiliyor! 1.000 TL ve 10.000 TL arası fatura ödemelerinde kâr paysız 3 taksit fırsatı da sizleri bekliyor. Kampanya koşulları: Kampanya ay bazlı takip edilecektir. Otomatik ödeme talimatı Ödemeler /Fatura İşlemleri/Otomatik Ödeme Ta",https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-aksa-nisan-2026.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
211,Türkiye Finans,"Faturaları Unutun, 4.000 TL'ye Varan Bonus Kazanın!",Kart / Taksit Kampanyası,card_campaign,,4.000 TL ödül,Kart Sahipleri,,,,,,4.000 TL,,1.000 TL,4.000 TL,,,,,,Dijital Bankacılık Kampanyaları Kredi Kartı Kampanyaları Maaş Ödemesi Kampanyaları Yatırım Kampanyaları Birikim / Fon Kampanyaları Sigorta Kampanyaları Finansman Kampanyaları Ticari Kampanyalar Diğer Kampanyalar Biten Kampanyalar Başvuru Merkezi Hesaplama Araçları Satılık Gayrimenkuller Sayfa Görüntüsü Sayfa İçeriği Mobilden Türkiye Finanslı olmanın avantajları saymakla bitmiyor. Şimdi mobilden Happy Bonus Kart başvuru su yapan ve otomatik fatura ödeme talimatı veren müşterilerimiz 4.000 TL’ye varan bonus kazanıyor. 4.000 TL Bonus Kazandıran Kampanya Nedir? Mobilden Türkiye Fina nslı olan müşterilerimizin bankamızın Otomatik Fatura Ödeme Talimatı ve Happy Bonus kredi kartı avantajlarından yararlanırken toplam 4,https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/fatura-2300tl-bonus.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
201,Türkiye Finans,Faturanıza 3 Aya Kadar Kâr Paysız Taksit!,Kart / Taksit Kampanyası,card_campaign,,3 taksit,Happy Kart Kullanıcıları,3 taksit,,,,,,,,,1.000 TL,10.000 TL,,,,"Kampanya ayın ilk ve son günleri arasında geçerlidir. Yalnızca 1.000 TL – 10.000 TL arasındaki faturalar kâr paysız 3 ay taksitlendirilebilecektir. Harcamalar otomatik olarak taksite bölünmeyecektir. Her müşteri harcamasını kampanya koşullarında belirtilen kanallardan biri aracılığı ile kendisi bölmelidir. Doğalgaz, Elektrik,Su ,İnternet faturaları taksitlendirilebilir. Telefon faturaları sonradan taksitlendirme yapılmamaktadır. Taksitlendirme işlemi ödeme yapıldıktan sonra Mobil/İnternet Şube üzerinden ya da 0850 222 2244 numaralı Çağrı Merkezimiz aracılığı ile yapılmalıdır. Taksitlendirme işlemini Mobil/İnternet Şubemiz aracılığıyla gerçekleştirmek isteyen müşterilerimiz Mobil/İnternet Şubesine giriş yaptıkta",https://happycard.com.tr/kampanyalar/Sayfalar/fatura.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
206,Türkiye Finans,Happy Kredi Kartı ile 2.500 TL Bonus kazanın!,Kart / Taksit Kampanyası,card_campaign,,2.500 TL ödül,Kart Sahipleri,,,,,,2.500 TL,,5.000 TL,5.000 TL,,,,,,"Şimdi Kredi kartına başvurun, hemen kullanmaya başlayın, ay sonuna kadar toplam 5.000 TL ve üzeri harcama yaparak 2.500 TL'ye varan Bonus fırsatını yakalayın! Kampanya her ayın ilk ve son günleri arasında geçerlidir. Kampanya bankamızda kredi kartı olmayan ve yeni kredi kartı başvurusu yapacak müşterilere özeldir. Mevcut kredi kartı iptal edilerek yapılacak olan başvurular kapsam dışındadır. Mevcut kredi kartına ilave olarak yapılan yeni kart başvuruları kapsam dışındadır. Bonus kampanyayı takip eden ayın 8'sinde kartlara yüklenecektir. Happy Kartların bonusların kullanım süresi 15 gündür. Kullanılmayan puanlar ayın 23'ünde geri alınacaktır. POS üzerinden fiziki veya temassız/QR ile yapılan harcamalar ile inter",https://happycard.com.tr/kampanyalar/Sayfalar/yenikart.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
199,Türkiye Finans,Okul Ödemelerinize Kâr Paysız Taksit!,Kart / Taksit Kampanyası,card_campaign,,2 taksit,Happy Kart Kullanıcıları,2 taksit,,,,,,,,,250.000 TL,500.000 TL,,,,"Happy Bonus Kredi Kartı yapacağınız 1.000 TL – 250.000 TL tutar aralığındaki okul ödemeni z kâr paysız 3 ay, 250.000 TL ile 500.000 TL arasındaki ödemeler kâr paysız 2 aya kadar taksitlendirilebilecektir. Kampanya ayın ilk ve son günleri arasında geçerlidir. Yalnızca ile 1.000 TL – 250.000 TL tutar aralığındaki harcamalar kâr paysız 3 ay, 250.000 TL ile 500.000 TL arasındaki ödemeler 2 taksite bölünebilir. Harcamalar otomatik olarak taksite bölünmeyecektir. Her müşteri harcamasını kampanya koşullarında belirtilen kanallardan biri aracılığı ile kendisi bölmelidir. Taksitlendirme işlemi ödeme yapıldıktan sonra Mobil/İnternet Şube üzerinden ya da 0850 222 2244 numaralı Çağrı Merkezimiz aracılığı ile yapılmalıdır.",https://happycard.com.tr/kampanyalar/Sayfalar/Happy-Bonus-ile-Okul-Odemelerinize-7-Aya-Kadar-Kar-Paysiz-Taksit.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
202,Türkiye Finans,Otomatik Ödeme Talimatınıza 500 TL'ye Varan Bonus!,Kart / Taksit Kampanyası,card_campaign,,500 TL ödül,Kart Sahipleri,,,,,,500 TL,,,500 TL,,,,,,"Kampanya ayın ilk ve son günleri arasında geçerlidir. Happy Bonus kartınızdan her fatura için 100 TL toplam 500 TL Bonus kazanılacaktır. Her müşteri kampanyadan sadece 1 kez yararlanabilir. Otomatik fatura ödeme Kampanyadan Bonus kazanılabilmesi için; talimatın tanımlandığı ayı takip eden ay içinde faturaların otomatik olarak ödenmesi gerekir. Hak edilen Bonus'lar ödeme yapıldıktan sonraki ayın 15'inde kredi kartına yüklenir. Bonusların kullanım süresi, yüklendiği tarihten sonraki 15 gündür. Kullanılmayan bonuslar son kullanım tarihinin ertesi günü silinir. Bireysel Happy Kart Silver, Happy Kart Gold, Happy Kart Platinum ve Happy Zero kart kampanyaya dahildir. Âlâ,Türkiye Finans Siftah Kart, Happy Bonus Busines",https://happycard.com.tr/kampanyalar/Sayfalar/ofot.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
203,Türkiye Finans,Pasaport Harcı Ödemelerinize Kâr Paysız Taksit!,Kart / Taksit Kampanyası,card_campaign,,3 taksit,Kart Sahipleri,3 taksit,,,,,,,,,,,,,,Happy Bonus Kredi Kartı ile Pasaport Harcı Ödemelerinize Kâr Paysız 3 ay taksitlendirilebilecektir. Kampanya ayın ilk ve son günleri arasında geçerlidir. Harcamalar otomatik olarak taksite bölünmeyecektir. Her müşteri harcamasını kampanya koşullarında belirtilen kanallardan biri aracılığı ile kendisi bölmelidir. Taksitlendirme işlemi ödeme yapıldıktan sonra Mobil/İnternet Şube üzerinden ya da 0850 222 2244 numaralı Çağrı Merkezimiz aracılığı ile yapılmalıdır. Taksitlendirme işlemini Mobil/İnternet Şubemiz aracılığıyla gerçekleştirmek isteyen müşterilerimiz Mobil/İnternet Şubesine giriş yaptıktan sonra Kredi Kartları > Taksitle /Ötele adımında yer alan Taksitle sekmesinden pasaport harcı ödemenisini 3 ay taksitl,https://happycard.com.tr/kampanyalar/Sayfalar/pasaport-harci.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
205,Türkiye Finans,Sağlık Harcamalarınıza Kâr Paysız Taksit!,Kart / Taksit Kampanyası,card_campaign,,2 taksit,Happy Kart Kullanıcıları,2 taksit,,,,,,,,,1.000 TL,250.000 TL,,,,"Kampanya ayın ilk ve son günleri arasında geçerlidir. Y alnızca 1.000 TL – 250.000 TL arasındaki 3 ay, 250.000 TL- 500.000 TL kadar kâr paysız 2 ay taksitlendirilebilecektir. Harcamalar otomatik olarak taksite bölünmeyecektir. Her müşteri harcamasını kampanya koşullarında belirtilen kanallardan biri aracılığı ile kendisi bölmelidir. Taksitlendirme işlemi ödeme yapıldıktan sonra Mobil/İnternet Şube üzerinden ya da 0850 222 2244 numaralı Çağrı Merkezimiz aracılığı ile yapılmalıdır. Taksitlendirme işlemini Mobil/İnternet Şubemiz aracılığıyla gerçekleştirmek isteyen müşterilerimiz Mobil/İnternet Şubesine giriş yaptıktan sonra Kredi Kartları > Taksitle /Ötele adımında yer alan Taksitle sekmesinden sağlık harcamaları",https://happycard.com.tr/kampanyalar/Sayfalar/saglik-kar-paysiz-3-taksit.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
200,Türkiye Finans,Vergi Ödemelerinize Kâr Paysız Taksit!,Kart / Taksit Kampanyası,card_campaign,,2 taksit,Happy Kart Kullanıcıları,2 taksit,,,,,,,,,250.000 TL,500.000 TL,,,,"Vergi ödemelerinizi tutarlarına göre 3 aya kadar taksitlendirebilirsin iz. Üstelik kâr payı olmadan! Kampanya ayın ilk ve son günleri arasında geçerlidir. Yalnızca ile 1.000 TL – 250.000 TL tutar aralığındaki harcamalar kâr paysız 3 ay, 250.000 TL ile 500.000 TL arasındaki ödemeler 2 taksite bölünebilir. Harcamalar otomatik olarak taksite bölünmeyecektir. Her müşteri harcamasını kampanya koşullarında belirtilen kanallardan biri aracılığı ile kendisi bölmelidir. Taksitlendirme işlemi ödeme yapıldıktan sonra Mobil/İnternet Şube üzerinden ya da 0850 222 2244 numaralı Çağrı Merkezimiz aracılığı ile yapılmalıdır. Taksitlendirme işlemini Mobil/İnternet Şubemiz aracılığıyla gerçekleştirmek isteyen müşterilerimiz Mobil",https://happycard.com.tr/kampanyalar/Sayfalar/Happy-Bonus-ile-Vergi-Odemelerinize-Kar-Paysiz-Taksit.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
227,Türkiye Finans,Âlâ Kart ile Fatura Ödemenize 3 aya Kadar Kâr Paysız Taksit!,Kart / Taksit Kampanyası,card_campaign,,3 taksit,Kart Sahipleri,,,,,,,,,,1.000 TL,10.000 TL,,,,Müşterimiz Olun Anında Şifre Mobil Uygulama 0850 393 22 44 Toplama Resmi Âlâ Kart ile Fatura Ödemenize 3 aya Kadar Kâr Paysız Taksit! Sayfa İçeriği Kampanyadan Nasıl Yararlanırım? Kampanyaya katılmak için Mobil Şube üzerinden “Kampanyaya Katıl” butonuna tıklamanız ve kampanya koşullarını sağlamanız yeterlidir. Kampanya Detayı: Kampanya ayın ilk ve son günleri arasında geçerlidir. Yalnızca 1.000 TL – 10.000 TL arasındaki 3 ay taksitlendirilebilecektir. Harcamalar otomatik olarak taksite bölünmeyecektir. Her müşteri harcamasını kampanya koşullarında belirtilen kanallardan biri aracılığı ile kendisi bölmelidir. Taksitlendirme işlemi ödeme yapıldıktan sonra Mobil/İnternet Şube üzerinden ya da 0850 222 2244 numaralı,https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-fatura-2026.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
225,Türkiye Finans,Âlâ Kart ile Okul Ödemelerinize 3 Aya Kadar Kâr Paysız Taksit!,Kart / Taksit Kampanyası,card_campaign,,3 taksit,Kart Sahipleri,,,,,,,,,,1.000 TL,250.000 TL,,,,"Müşterimiz Olun Anında Şifre Mobil Uygulama 0850 393 22 44 Toplama Resmi Âlâ Kart ile Okul Ödemelerinize 3 Aya Kadar Kâr Paysız Taksit! Sayfa İçeriği Kampanyadan Nasıl Yararlanırım? Kampanyaya katılmak için Mobil Şube üzerinden “Kampanyaya Katıl” butonuna tıklamanız ve kampanya koşullarını sağlamanız yeterlidir. Kampanya Detayı: Âlâ Kart Kredi Kartı yapacağınız 1.000 TL – 250.000 TL arasındaki okul ödemeniz 3 ay, 250.000 TL – 500.000 TL arasındaki ödemeniz kâr paysız 2 aya kadar taksitlendirilebilecektir Kampanya koşulları: Kampanya ayın ilk ve son günleri arasında geçerlidir. Yalnızca 1.000 TL – 250.000 TL tutar aralığındaki harcamalar kâr paysız 3, 250.000 TL – 500.000 TL arasındaki kâr paysız 2 aya taksite b",https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-egitim-nisan-2026.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
